name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,5141,,2503,2261,,32.1689309465308,2,59,,connector,20,"LINESTRING (-111.9353223 33.4215124, -111.9352219 33.4212355)",all,1
,5142,,2261,2503,,32.1689309465308,2,59,,connector,20,"LINESTRING (-111.9352219 33.4212355, -111.9353223 33.4215124)",all,1
,5143,,2504,2261,,35.538058148863776,2,59,,connector,20,"LINESTRING (-111.9355421202027 33.4210602522133, -111.9352219 33.4212355)",all,1
,5144,,2261,2504,,35.538058148863776,2,59,,connector,20,"LINESTRING (-111.9352219 33.4212355, -111.9355421202027 33.4210602522133)",all,1
,5145,,2505,290,,37.566872180217835,2,59,,connector,20,"LINESTRING (-111.9361904666191 33.4215083705127, -111.9359632 33.4212288)",all,1
,5146,,290,2505,,37.566872180217835,2,59,,connector,20,"LINESTRING (-111.9359632 33.4212288, -111.9361904666191 33.4215083705127)",all,1
,5147,,2506,1107,,25.34011550997793,2,59,,connector,20,"LINESTRING (-111.9363509181718 33.42170447798722, -111.9365632 33.4218478)",all,1
,5148,,1107,2506,,25.34011550997793,2,59,,connector,20,"LINESTRING (-111.9365632 33.4218478, -111.9363509181718 33.42170447798722)",all,1
,5149,,2507,868,,16.40155937446563,2,59,,connector,20,"LINESTRING (-111.9339622736416 33.42056558997257, -111.9339965 33.4207103)",all,1
,5150,,868,2507,,16.40155937446563,2,59,,connector,20,"LINESTRING (-111.9339965 33.4207103, -111.9339622736416 33.42056558997257)",all,1
,5151,,2508,1425,,10.692189851600903,2,59,,connector,20,"LINESTRING (-111.9335481216568 33.42096524448375, -111.9336632 33.4209607)",all,1
,5152,,1425,2508,,10.692189851600903,2,59,,connector,20,"LINESTRING (-111.9336632 33.4209607, -111.9335481216568 33.42096524448375)",all,1
,5153,,2509,870,,28.931971297379054,2,59,,connector,20,"LINESTRING (-111.9330655312473 33.42136341378616, -111.9333238 33.4212177)",all,1
,5154,,870,2509,,28.931971297379054,2,59,,connector,20,"LINESTRING (-111.9333238 33.4212177, -111.9330655312473 33.42136341378616)",all,1
,5155,,2510,860,,7.356994062975793,2,59,,connector,20,"LINESTRING (-111.9330452660716 33.42053379309821, -111.9330243 33.4205976)",all,1
,5156,,860,2510,,7.356994062975793,2,59,,connector,20,"LINESTRING (-111.9330243 33.4205976, -111.9330452660716 33.42053379309821)",all,1
,5157,,2511,1536,,22.32844546940021,2,59,,connector,20,"LINESTRING (-111.93140605 33.42099199999999, -111.9316464 33.4209831)",all,1
,5158,,1536,2511,,22.32844546940021,2,59,,connector,20,"LINESTRING (-111.9316464 33.4209831, -111.93140605 33.42099199999999)",all,1
,5159,,2512,1567,,16.756703966158533,2,59,,connector,20,"LINESTRING (-111.9315261540908 33.42137257284586, -111.9317067 33.4213713)",all,1
,5160,,1567,2512,,16.756703966158533,2,59,,connector,20,"LINESTRING (-111.9317067 33.4213713, -111.9315261540908 33.42137257284586)",all,1
,5161,,2513,1539,,38.96380965996205,2,59,,connector,20,"LINESTRING (-111.9313450923425 33.42166134986698, -111.9317292 33.4215199)",all,1
,5162,,1539,2513,,38.96380965996205,2,59,,connector,20,"LINESTRING (-111.9317292 33.4215199, -111.9313450923425 33.42166134986698)",all,1
,5163,,2514,1565,,19.143078579278438,2,59,,connector,20,"LINESTRING (-111.9321378172369 33.42165032247542, -111.9322714 33.4217815)",all,1
,5164,,1565,2514,,19.143078579278438,2,59,,connector,20,"LINESTRING (-111.9322714 33.4217815, -111.9321378172369 33.42165032247542)",all,1
,5165,,2515,1557,,8.22250801376673,2,59,,connector,20,"LINESTRING (-111.9322174727643 33.42135452847119, -111.9322554 33.4212877)",all,1
,5166,,1557,2515,,8.22250801376673,2,59,,connector,20,"LINESTRING (-111.9322554 33.4212877, -111.9322174727643 33.42135452847119)",all,1
,5167,,2516,1560,,5.586441693003883,2,59,,connector,20,"LINESTRING (-111.9322139508989 33.4210641337076, -111.932253 33.4210259)",all,1
,5168,,1560,2516,,5.586441693003883,2,59,,connector,20,"LINESTRING (-111.932253 33.4210259, -111.9322139508989 33.4210641337076)",all,1
,5169,,2517,1548,,16.58477562671167,2,59,,connector,20,"LINESTRING (-111.9321444251197 33.42083664040479, -111.9322498 33.4209571)",all,1
,5170,,1548,2517,,16.58477562671167,2,59,,connector,20,"LINESTRING (-111.9322498 33.4209571, -111.9321444251197 33.42083664040479)",all,1
,5171,,2518,1550,,17.86189582322851,2,59,,connector,20,"LINESTRING (-111.9323711608495 33.42059157358435, -111.9322532 33.4207185)",all,1
,5172,,1550,2518,,17.86189582322851,2,59,,connector,20,"LINESTRING (-111.9322532 33.4207185, -111.9323711608495 33.42059157358435)",all,1
,5173,,2519,1072,,21.31640917621983,2,59,,connector,20,"LINESTRING (-111.9319692267984 33.42062789364216, -111.9321634 33.4205255)",all,1
,5174,,1072,2519,,21.31640917621983,2,59,,connector,20,"LINESTRING (-111.9321634 33.4205255, -111.9319692267984 33.42062789364216)",all,1
,5175,,2520,1430,,32.42102360270155,2,59,,connector,20,"LINESTRING (-111.9309813251981 33.42069744947161, -111.9310969 33.4204223)",all,1
,5176,,1430,2520,,32.42102360270155,2,59,,connector,20,"LINESTRING (-111.9310969 33.4204223, -111.9309813251981 33.42069744947161)",all,1
,5177,,2521,1544,,40.327811750607346,2,59,,connector,20,"LINESTRING (-111.9304716195624 33.42078436299803, -111.9304754 33.4204217)",all,1
,5178,,1544,2521,,40.327811750607346,2,59,,connector,20,"LINESTRING (-111.9304754 33.4204217, -111.9304716195624 33.42078436299803)",all,1
,5179,,2522,1077,,22.405252988147673,2,59,,connector,20,"LINESTRING (-111.9294109 33.42132775, -111.9292171 33.4212076)",all,1
,5180,,1077,2522,,22.405252988147673,2,59,,connector,20,"LINESTRING (-111.9292171 33.4212076, -111.9294109 33.42132775)",all,1
,5181,,2523,1076,,44.048754456597436,2,59,,connector,20,"LINESTRING (-111.9295893953073 33.42160686736444, -111.929607 33.421211)",all,1
,5182,,1076,2523,,44.048754456597436,2,59,,connector,20,"LINESTRING (-111.929607 33.421211, -111.9295893953073 33.42160686736444)",all,1
,5183,,2524,2203,,46.62911723598041,2,59,,connector,20,"LINESTRING (-111.928406580493 33.4215266734153, -111.9282477 33.4219245)",all,1
,5184,,2203,2524,,46.62911723598041,2,59,,connector,20,"LINESTRING (-111.9282477 33.4219245, -111.928406580493 33.4215266734153)",all,1
,5185,,2525,2149,,41.76318517953028,2,59,,connector,20,"LINESTRING (-111.9283354240648 33.41902796856471, -111.9283278 33.4194035)",all,1
,5186,,2149,2525,,41.76318517953028,2,59,,connector,20,"LINESTRING (-111.9283278 33.4194035, -111.9283354240648 33.41902796856471)",all,1
,5187,,2526,1361,,42.63209973261761,2,59,,connector,20,"LINESTRING (-111.9343277921881 33.42303810730353, -111.9339931 33.4227755)",all,1
,5188,,1361,2526,,42.63209973261761,2,59,,connector,20,"LINESTRING (-111.9339931 33.4227755, -111.9343277921881 33.42303810730353)",all,1
,5189,,2527,1407,,33.50769172041941,2,59,,connector,20,"LINESTRING (-111.9347612736665 33.42286204438047, -111.9348673 33.4231501)",all,1
,5190,,1407,2527,,33.50769172041941,2,59,,connector,20,"LINESTRING (-111.9348673 33.4231501, -111.9347612736665 33.42286204438047)",all,1
,5191,,2528,71,,36.60830865061002,2,59,,connector,20,"LINESTRING (-111.938013575199 33.41625985786897, -111.9377474 33.4160169)",all,1
,5192,,71,2528,,36.60830865061002,2,59,,connector,20,"LINESTRING (-111.9377474 33.4160169, -111.938013575199 33.41625985786897)",all,1
,5193,,2529,61,,60.221597235307314,2,59,,connector,20,"LINESTRING (-111.9325418120284 33.41555798440811, -111.9327062 33.4160819)",all,1
,5194,,61,2529,,60.221597235307314,2,59,,connector,20,"LINESTRING (-111.9327062 33.4160819, -111.9325418120284 33.41555798440811)",all,1
,5195,,2530,1651,,0.09611274475509109,2,59,,connector,20,"LINESTRING (-111.9357610766497 33.41512627577982, -111.9357619 33.4151268)",all,1
,5196,,1651,2530,,0.09611274475509109,2,59,,connector,20,"LINESTRING (-111.9357619 33.4151268, -111.9357610766497 33.41512627577982)",all,1
,5197,,2531,1680,,28.300676420741876,2,59,,connector,20,"LINESTRING (-111.9361294 33.4154285, -111.9364341 33.4154189)",all,1
,5198,,1680,2531,,28.300676420741876,2,59,,connector,20,"LINESTRING (-111.9364341 33.4154189, -111.9361294 33.4154285)",all,1
,5199,,2532,1682,,19.555481350699445,2,59,,connector,20,"LINESTRING (-111.9361375 33.4159137, -111.9360279 33.4160639)",all,1
,5200,,1682,2532,,19.555481350699445,2,59,,connector,20,"LINESTRING (-111.9360279 33.4160639, -111.9361375 33.4159137)",all,1
,5201,,2533,1654,,31.989042466840914,2,59,,connector,20,"LINESTRING (-111.93610975 33.4156697, -111.9357656 33.4156541)",all,1
,5202,,1654,2533,,31.989042466840914,2,59,,connector,20,"LINESTRING (-111.9357656 33.4156541, -111.93610975 33.4156697)",all,1
,5203,,2534,1654,,7.8056354497452896,2,59,,connector,20,"LINESTRING (-111.9358475 33.41567005, -111.9357656 33.4156541)",all,1
,5204,,1654,2534,,7.8056354497452896,2,59,,connector,20,"LINESTRING (-111.9357656 33.4156541, -111.9358475 33.41567005)",all,1
,5205,,2535,1666,,5.613939144382716,2,59,,connector,20,"LINESTRING (-111.93524765 33.41568405, -111.9351876 33.415678)",all,1
,5206,,1666,2535,,5.613939144382716,2,59,,connector,20,"LINESTRING (-111.9351876 33.415678, -111.93524765 33.41568405)",all,1
,5207,,2536,542,,26.954437243728176,2,59,,connector,20,"LINESTRING (-111.9300157540691 33.41503650602961, -111.9300149 33.4147941)",all,1
,5208,,542,2536,,26.954437243728176,2,59,,connector,20,"LINESTRING (-111.9300149 33.4147941, -111.9300157540691 33.41503650602961)",all,1
,5209,,2537,1693,,26.280899207099157,2,59,,connector,20,"LINESTRING (-111.9300750355968 33.41539887910552, -111.9302699 33.4152274)",all,1
,5210,,1693,2537,,26.280899207099157,2,59,,connector,20,"LINESTRING (-111.9302699 33.4152274, -111.9300750355968 33.41539887910552)",all,1
,5211,,2538,1687,,37.8314000804014,2,59,,connector,20,"LINESTRING (-111.929438446552 33.41513342402097, -111.9291485 33.4148943)",all,1
,5212,,1687,2538,,37.8314000804014,2,59,,connector,20,"LINESTRING (-111.9291485 33.4148943, -111.929438446552 33.41513342402097)",all,1
,5213,,2539,1699,,26.70644780552773,2,59,,connector,20,"LINESTRING (-111.9294253238538 33.41548994222619, -111.9291429 33.4155359)",all,1
,5214,,1699,2539,,26.70644780552773,2,59,,connector,20,"LINESTRING (-111.9291429 33.4155359, -111.9294253238538 33.41548994222619)",all,1
,5215,,2540,1689,,39.59374227323862,2,59,,connector,20,"LINESTRING (-111.9296176 33.41579715, -111.9300131 33.4159306)",all,1
,5216,,1689,2540,,39.59374227323862,2,59,,connector,20,"LINESTRING (-111.9300131 33.4159306, -111.9296176 33.41579715)",all,1
,5217,,2541,2158,,31.352694470124806,2,59,,connector,20,"LINESTRING (-111.9361197785548 33.42472881989341, -111.9358491 33.4245601)",all,1
,5218,,2158,2541,,31.352694470124806,2,59,,connector,20,"LINESTRING (-111.9358491 33.4245601, -111.9361197785548 33.42472881989341)",all,1
,5219,,2542,1051,,18.490242717463858,2,59,,connector,20,"LINESTRING (-111.9313502293409 33.42243515325618, -111.931235 33.4222995)",all,1
,5220,,1051,2542,,18.490242717463858,2,59,,connector,20,"LINESTRING (-111.931235 33.4222995, -111.9313502293409 33.42243515325618)",all,1
,5221,,2543,1378,,14.363326732262594,2,59,,connector,20,"LINESTRING (-111.9305881393723 33.42284185769197, -111.9307384 33.4228728)",all,1
,5222,,1378,2543,,14.363326732262594,2,59,,connector,20,"LINESTRING (-111.9307384 33.4228728, -111.9305881393723 33.42284185769197)",all,1
,5223,,2544,1367,,41.158792628464774,2,59,,connector,20,"LINESTRING (-111.9347454729704 33.42386220887288, -111.9348678 33.424218)",all,1
,5224,,1367,2544,,41.158792628464774,2,59,,connector,20,"LINESTRING (-111.9348678 33.424218, -111.9347454729704 33.42386220887288)",all,1
,5225,,2545,1383,,49.8622595927816,2,59,,connector,20,"LINESTRING (-111.934185168383 33.42380958250362, -111.9337097 33.4240184)",all,1
,5226,,1383,2545,,49.8622595927816,2,59,,connector,20,"LINESTRING (-111.9337097 33.4240184, -111.934185168383 33.42380958250362)",all,1
,5227,,2546,705,,16.222298725578067,2,59,,connector,20,"LINESTRING (-111.92767305 33.4248114, -111.9278399 33.4248549)",all,1
,5228,,705,2546,,16.222298725578067,2,59,,connector,20,"LINESTRING (-111.9278399 33.4248549, -111.92767305 33.4248114)",all,1
,5229,,2547,711,,22.09923930335596,2,59,,connector,20,"LINESTRING (-111.927613 33.42523755, -111.9278467 33.4251994)",all,1
,5230,,711,2547,,22.09923930335596,2,59,,connector,20,"LINESTRING (-111.9278467 33.4251994, -111.927613 33.42523755)",all,1
,5231,,2548,1026,,26.21443768583144,2,59,,connector,20,"LINESTRING (-111.9281838 33.42848975, -111.9283797 33.4283199)",all,1
,5232,,1026,2548,,26.21443768583144,2,59,,connector,20,"LINESTRING (-111.9283797 33.4283199, -111.9281838 33.42848975)",all,1
,5233,,2549,1020,,40.137275022668604,2,59,,connector,20,"LINESTRING (-111.9279300819454 33.42769637667217, -111.9283609 33.4276645)",all,1
,5234,,1020,2549,,40.137275022668604,2,59,,connector,20,"LINESTRING (-111.9283609 33.4276645, -111.9279300819454 33.42769637667217)",all,1
,5235,,2550,1939,,25.82815444644428,2,59,,connector,20,"LINESTRING (-111.9323496891944 33.4282513219724, -111.9326024 33.428154)",all,1
,5236,,1939,2550,,25.82815444644428,2,59,,connector,20,"LINESTRING (-111.9326024 33.428154, -111.9323496891944 33.4282513219724)",all,1
,5237,,2551,911,,20.801207618346762,2,59,,connector,20,"LINESTRING (-111.9301671043228 33.42544620557894, -111.9301032 33.4252669)",all,1
,5238,,911,2551,,20.801207618346762,2,59,,connector,20,"LINESTRING (-111.9301032 33.4252669, -111.9301671043228 33.42544620557894)",all,1
,5239,,2552,731,,69.39605032238822,2,59,,connector,20,"LINESTRING (-111.92378065 33.42429199999999, -111.9230954 33.4240422)",all,1
,5240,,731,2552,,69.39605032238822,2,59,,connector,20,"LINESTRING (-111.9230954 33.4240422, -111.92378065 33.42429199999999)",all,1
,5241,,2553,1288,,55.56206786653957,2,59,,connector,20,"LINESTRING (-111.925024 33.4249976, -111.9246155 33.4253629)",all,1
,5242,,1288,2553,,55.56206786653957,2,59,,connector,20,"LINESTRING (-111.9246155 33.4253629, -111.925024 33.4249976)",all,1
,5243,,2554,736,,45.3414620612876,2,59,,connector,20,"LINESTRING (-111.92408105 33.42555635, -111.9241892 33.425954)",all,1
,5244,,736,2554,,45.3414620612876,2,59,,connector,20,"LINESTRING (-111.9241892 33.425954, -111.92408105 33.42555635)",all,1
,5245,,2555,1286,,39.66420510243904,2,59,,connector,20,"LINESTRING (-111.9235159457418 33.42534691533314, -111.9238414 33.4251157)",all,1
,5246,,1286,2555,,39.66420510243904,2,59,,connector,20,"LINESTRING (-111.9238414 33.4251157, -111.9235159457418 33.42534691533314)",all,1
,5247,,2556,1287,,24.289336361016574,2,59,,connector,20,"LINESTRING (-111.9233172 33.42624044999999, -111.9235675 33.4263043)",all,1
,5248,,1287,2556,,24.289336361016574,2,59,,connector,20,"LINESTRING (-111.9235675 33.4263043, -111.9233172 33.42624044999999)",all,1
,5249,,2557,1287,,27.798606565891554,2,59,,connector,20,"LINESTRING (-111.9236948 33.42653060000001, -111.9235675 33.4263043)",all,1
,5250,,1287,2557,,27.798606565891554,2,59,,connector,20,"LINESTRING (-111.9235675 33.4263043, -111.9236948 33.42653060000001)",all,1
,5251,,2558,2384,,27.110023605091623,2,59,,connector,20,"LINESTRING (-111.9227979 33.4268422, -111.9228 33.4265984)",all,1
,5252,,2384,2558,,27.110023605091623,2,59,,connector,20,"LINESTRING (-111.9228 33.4265984, -111.9227979 33.4268422)",all,1
,5253,,2559,717,,27.10109074923642,2,59,,connector,20,"LINESTRING (-111.9242620866907 33.42349238404258, -111.9245531 33.4235126)",all,1
,5254,,717,2559,,27.10109074923642,2,59,,connector,20,"LINESTRING (-111.9245531 33.4235126, -111.9242620866907 33.42349238404258)",all,1
,5255,,2560,369,,8.775883131130227,2,59,,connector,20,"LINESTRING (-111.9236149007327 33.4284177810152, -111.9236237 33.4283392)",all,1
,5256,,369,2560,,8.775883131130227,2,59,,connector,20,"LINESTRING (-111.9236237 33.4283392, -111.9236149007327 33.4284177810152)",all,1
,5257,,2561,438,,24.55533504160183,2,59,,connector,20,"LINESTRING (-111.9356533302633 33.42743657245287, -111.9358858 33.4273311)",all,1
,5258,,438,2561,,24.55533504160183,2,59,,connector,20,"LINESTRING (-111.9358858 33.4273311, -111.9356533302633 33.42743657245287)",all,1
,5259,,2562,438,,52.485946454250126,2,59,,connector,20,"LINESTRING (-111.935321262086 33.42735962263419, -111.9358858 33.4273311)",all,1
,5260,,438,2562,,52.485946454250126,2,59,,connector,20,"LINESTRING (-111.9358858 33.4273311, -111.935321262086 33.42735962263419)",all,1
,5261,,2563,2188,,53.53432054376938,2,59,,connector,20,"LINESTRING (-111.9340216816062 33.41548601649059, -111.934241 33.4159313)",all,1
,5262,,2188,2563,,53.53432054376938,2,59,,connector,20,"LINESTRING (-111.934241 33.4159313, -111.9340216816062 33.41548601649059)",all,1
,5263,,2564,1650,,25.41357768915508,2,59,,connector,20,"LINESTRING (-111.9356984048472 33.41627613400486, -111.9357685 33.4160552)",all,1
,5264,,1650,2564,,25.41357768915508,2,59,,connector,20,"LINESTRING (-111.9357685 33.4160552, -111.9356984048472 33.41627613400486)",all,1
,5265,,2565,536,,34.12211510231019,2,59,,connector,20,"LINESTRING (-111.9333529208206 33.41437236752397, -111.9335205 33.4146455)",all,1
,5266,,536,2565,,34.12211510231019,2,59,,connector,20,"LINESTRING (-111.9335205 33.4146455, -111.9333529208206 33.41437236752397)",all,1
,5267,,2566,673,,42.338020070254785,2,59,,connector,20,"LINESTRING (-111.935932648719 33.42513725997644, -111.9358356 33.4255093)",all,1
,5268,,673,2566,,42.338020070254785,2,59,,connector,20,"LINESTRING (-111.9358356 33.4255093, -111.935932648719 33.42513725997644)",all,1
,5269,,2567,1659,,11.346453844949421,2,59,,connector,20,"LINESTRING (-111.9365939129287 33.41556740184805, -111.9364807 33.4155289)",all,1
,5270,,1659,2567,,11.346453844949421,2,59,,connector,20,"LINESTRING (-111.9364807 33.4155289, -111.9365939129287 33.41556740184805)",all,1
,5271,,2568,1750,,32.124782340633466,2,59,,connector,20,"LINESTRING (-111.9394711920804 33.42356135619239, -111.9391361 33.4236338)",all,1
,5272,,1750,2568,,32.124782340633466,2,59,,connector,20,"LINESTRING (-111.9391361 33.4236338, -111.9394711920804 33.42356135619239)",all,1
,5273,,2569,242,,48.72935486096004,2,59,,connector,20,"LINESTRING (-111.9414583615437 33.4230063894986, -111.9417529 33.4226436)",all,1
,5274,,242,2569,,48.72935486096004,2,59,,connector,20,"LINESTRING (-111.9417529 33.4226436, -111.9414583615437 33.4230063894986)",all,1
,5275,,2570,242,,43.22134829695877,2,59,,connector,20,"LINESTRING (-111.9419333766496 33.42300192550462, -111.9417529 33.4226436)",all,1
,5276,,242,2570,,43.22134829695877,2,59,,connector,20,"LINESTRING (-111.9417529 33.4226436, -111.9419333766496 33.42300192550462)",all,1
,5277,,2571,832,,36.77281029314825,2,59,,connector,20,"LINESTRING (-111.9306995951958 33.41996115881878, -111.9307393 33.4202902)",all,1
,5278,,832,2571,,36.77281029314825,2,59,,connector,20,"LINESTRING (-111.9307393 33.4202902, -111.9306995951958 33.41996115881878)",all,1
,5279,,2572,1583,,26.832144089702513,2,59,,connector,20,"LINESTRING (-111.9387471977645 33.42401699218601, -111.9387252 33.4242576)",all,1
,5280,,1583,2572,,26.832144089702513,2,59,,connector,20,"LINESTRING (-111.9387252 33.4242576, -111.9387471977645 33.42401699218601)",all,1
,5281,,2573,241,,18.930533196966454,2,59,,connector,20,"LINESTRING (-111.9417408990568 33.42229433070216, -111.9417502 33.4224644)",all,1
,5282,,241,2573,,18.930533196966454,2,59,,connector,20,"LINESTRING (-111.9417502 33.4224644, -111.9417408990568 33.42229433070216)",all,1
,5283,,2574,219,,14.596717241180025,2,59,,connector,20,"LINESTRING (-111.9387740154261 33.41626490159899, -111.9386289 33.4162143)",all,1
,5284,,219,2574,,14.596717241180025,2,59,,connector,20,"LINESTRING (-111.9386289 33.4162143, -111.9387740154261 33.41626490159899)",all,1
,5285,,2575,463,,33.073026788996046,2,59,,connector,20,"LINESTRING (-111.9247624874349 33.42132863476991, -111.9250879 33.4212074)",all,1
,5286,,463,2575,,33.073026788996046,2,59,,connector,20,"LINESTRING (-111.9250879 33.4212074, -111.9247624874349 33.42132863476991)",all,1
,5287,,2576,1571,,23.100692793834288,2,59,,connector,20,"LINESTRING (-111.9384453929302 33.4249337740652, -111.9383828 33.4247327)",all,1
,5288,,1571,2576,,23.100692793834288,2,59,,connector,20,"LINESTRING (-111.9383828 33.4247327, -111.9384453929302 33.4249337740652)",all,1
,5289,,2577,1161,,45.854267134594785,2,59,,connector,20,"LINESTRING (-111.9283934999717 33.41802643100772, -111.9287199 33.418336)",all,1
,5290,,1161,2577,,45.854267134594785,2,59,,connector,20,"LINESTRING (-111.9287199 33.418336, -111.9283934999717 33.41802643100772)",all,1
,5291,,2578,1163,,49.54377191030321,2,59,,connector,20,"LINESTRING (-111.9295163228525 33.41878586536811, -111.9295968 33.4183454)",all,1
,5292,,1163,2578,,49.54377191030321,2,59,,connector,20,"LINESTRING (-111.9295968 33.4183454, -111.9295163228525 33.41878586536811)",all,1
,5293,,2579,2179,,33.479676329094076,2,59,,connector,20,"LINESTRING (-111.929567509152 33.41936692574694, -111.9292587 33.4192113)",all,1
,5294,,2179,2579,,33.479676329094076,2,59,,connector,20,"LINESTRING (-111.9292587 33.4192113, -111.929567509152 33.41936692574694)",all,1
,5295,,2580,786,,19.019870744226214,2,59,,connector,20,"LINESTRING (-111.9390348144006 33.41973508972454, -111.9390792 33.4195681)",all,1
,5296,,786,2580,,19.019870744226214,2,59,,connector,20,"LINESTRING (-111.9390792 33.4195681, -111.9390348144006 33.41973508972454)",all,1
,5297,,2581,651,,44.03440936098493,2,59,,connector,20,"LINESTRING (-111.9419180454044 33.42398763751968, -111.9416982 33.4236367)",all,1
,5298,,651,2581,,44.03440936098493,2,59,,connector,20,"LINESTRING (-111.9416982 33.4236367, -111.9419180454044 33.42398763751968)",all,1
,5299,,2582,646,,24.62458306909623,2,59,,connector,20,"LINESTRING (-111.9383609456099 33.42352237470183, -111.9382137 33.4237066)",all,1
,5300,,646,2582,,24.62458306909623,2,59,,connector,20,"LINESTRING (-111.9382137 33.4237066, -111.9383609456099 33.42352237470183)",all,1
,5301,,2583,1752,,20.122526200937212,2,59,,connector,20,"LINESTRING (-111.9385643265404 33.42357609404183, -111.9386921 33.4237223)",all,1
,5302,,1752,2583,,20.122526200937212,2,59,,connector,20,"LINESTRING (-111.9386921 33.4237223, -111.9385643265404 33.42357609404183)",all,1
,5303,,2584,1750,,26.76436355248099,2,59,,connector,20,"LINESTRING (-111.9389177025646 33.42347660686634, -111.9391361 33.4236338)",all,1
,5304,,1750,2584,,26.76436355248099,2,59,,connector,20,"LINESTRING (-111.9391361 33.4236338, -111.9389177025646 33.42347660686634)",all,1
,5305,,2585,27,,36.115433200244674,2,59,,connector,20,"LINESTRING (-111.9403003194537 33.42522464206331, -111.9400797 33.4254922)",all,1
,5306,,27,2585,,36.115433200244674,2,59,,connector,20,"LINESTRING (-111.9400797 33.4254922, -111.9403003194537 33.42522464206331)",all,1
,5307,,2586,2361,,55.12902620386921,2,59,,connector,20,"LINESTRING (-111.9418549103121 33.4289586731595, -111.9421 33.4294103)",all,1
,5308,,2361,2586,,55.12902620386921,2,59,,connector,20,"LINESTRING (-111.9421 33.4294103, -111.9418549103121 33.4289586731595)",all,1
,5309,,2587,2166,,23.83314718052944,2,59,,connector,20,"LINESTRING (-111.9396537254446 33.4226079831972, -111.9393987 33.4225828)",all,1
,5310,,2166,2587,,23.83314718052944,2,59,,connector,20,"LINESTRING (-111.9393987 33.4225828, -111.9396537254446 33.4226079831972)",all,1
,5311,,2588,1741,,21.964766229979432,2,59,,connector,20,"LINESTRING (-111.9396397570808 33.42220829963623, -111.9398236 33.4220839)",all,1
,5312,,1741,2588,,21.964766229979432,2,59,,connector,20,"LINESTRING (-111.9398236 33.4220839, -111.9396397570808 33.42220829963623)",all,1
,5313,,2589,2031,,24.052957613082715,2,59,,connector,20,"LINESTRING (-111.9390496814613 33.42248093526265, -111.9388994 33.4223047)",all,1
,5314,,2031,2589,,24.052957613082715,2,59,,connector,20,"LINESTRING (-111.9388994 33.4223047, -111.9390496814613 33.42248093526265)",all,1
,5315,,2590,2031,,13.257835340951853,2,59,,connector,20,"LINESTRING (-111.938976695956 33.4222044308813, -111.9388994 33.4223047)",all,1
,5316,,2031,2590,,13.257835340951853,2,59,,connector,20,"LINESTRING (-111.9388994 33.4223047, -111.938976695956 33.4222044308813)",all,1
,5317,,2591,1780,,12.965088402653198,2,59,,connector,20,"LINESTRING (-111.9364445 33.42252670000001, -111.9365572 33.4224578)",all,1
,5318,,1780,2591,,12.965088402653198,2,59,,connector,20,"LINESTRING (-111.9365572 33.4224578, -111.9364445 33.42252670000001)",all,1
,5319,,2592,1415,,29.073046401962017,2,59,,connector,20,"LINESTRING (-111.9362393751457 33.42238856255182, -111.9360598 33.4226028)",all,1
,5320,,1415,2592,,29.073046401962017,2,59,,connector,20,"LINESTRING (-111.9360598 33.4226028, -111.9362393751457 33.42238856255182)",all,1
,5321,,2593,1422,,20.905972512203338,2,59,,connector,20,"LINESTRING (-111.9352566250758 33.42285228452475, -111.9354732 33.422904)",all,1
,5322,,1422,2593,,20.905972512203338,2,59,,connector,20,"LINESTRING (-111.9354732 33.422904, -111.9352566250758 33.42285228452475)",all,1
,5323,,2594,1415,,14.080814930650785,2,59,,connector,20,"LINESTRING (-111.9361322087137 33.42271408022154, -111.9360598 33.4226028)",all,1
,5324,,1415,2594,,14.080814930650785,2,59,,connector,20,"LINESTRING (-111.9360598 33.4226028, -111.9361322087137 33.42271408022154)",all,1
,5325,,2595,849,,19.022010824129808,2,59,,connector,20,"LINESTRING (-111.9300863761736 33.42246306358353, -111.9302913 33.4224597)",all,1
,5326,,849,2595,,19.022010824129808,2,59,,connector,20,"LINESTRING (-111.9302913 33.4224597, -111.9300863761736 33.42246306358353)",all,1
,5327,,2596,282,,44.89358296799254,2,59,,connector,20,"LINESTRING (-111.9281519317949 33.41625958009848, -111.9279378 33.4166216)",all,1
,5328,,282,2596,,44.89358296799254,2,59,,connector,20,"LINESTRING (-111.9279378 33.4166216, -111.9281519317949 33.41625958009848)",all,1
,5329,,2597,1702,,36.9109468354731,2,59,,connector,20,"LINESTRING (-111.9286557818447 33.41513107296007, -111.9289359 33.4153667)",all,1
,5330,,1702,2597,,36.9109468354731,2,59,,connector,20,"LINESTRING (-111.9289359 33.4153667, -111.9286557818447 33.41513107296007)",all,1
,5331,,2598,1706,,15.442523558731416,2,59,,connector,20,"LINESTRING (-111.9284175550224 33.41548089137003, -111.928259 33.4154388)",all,1
,5332,,1706,2598,,15.442523558731416,2,59,,connector,20,"LINESTRING (-111.928259 33.4154388, -111.9284175550224 33.41548089137003)",all,1
,5333,,2599,1704,,37.07287554497381,2,59,,connector,20,"LINESTRING (-111.9276633904005 33.4151139066782, -111.9277661 33.4154361)",all,1
,5334,,1704,2599,,37.07287554497381,2,59,,connector,20,"LINESTRING (-111.9277661 33.4154361, -111.9276633904005 33.4151139066782)",all,1
