node_id,x_coord,y_coord,meso_link_id,lane_no,activity_type,is_boundary
44066,-122.31181,47.6613,5790,1,secondary,0
44067,-122.31181,47.66133,5790,2,,0
44068,-122.31181,47.66136,5790,3,,0
44069,-122.31191,47.6613,5790,1,,0
44070,-122.31191,47.66133,5790,2,,0
44071,-122.3119,47.66136,5790,3,,0
44072,-122.31196,47.6613,5790,1,,0
44073,-122.31196,47.66133,5790,2,,0
44074,-122.31196,47.66136,5790,3,,0
44075,-122.31164,47.66123,5791,1,secondary,0
44076,-122.31164,47.6612,5791,2,,0
44077,-122.3116,47.66123,5791,1,,0
44078,-122.3116,47.6612,5791,2,,0
44079,-122.31159,47.6613,5792,1,secondary,0
44080,-122.31159,47.66133,5792,2,,0
44081,-122.31159,47.66136,5792,3,,0
44082,-122.31164,47.6613,5792,1,,0
44083,-122.31164,47.66133,5792,2,,0
44084,-122.31164,47.66136,5792,3,,0
44085,-122.31142,47.66123,5793,1,secondary,0
44086,-122.31142,47.6612,5793,2,,0
44087,-122.31132,47.66123,5793,1,,0
44088,-122.31132,47.6612,5793,2,,0
44089,-122.31132,47.66129,5794,1,secondary,0
44090,-122.31131,47.66132,5794,2,,0
44091,-122.31131,47.66136,5794,3,,0
44092,-122.31142,47.66129,5794,1,,0
44093,-122.31142,47.66133,5794,2,,0
44094,-122.31142,47.66136,5794,3,,0
44095,-122.32453,47.64728,5795,1,secondary,1
44096,-122.32449,47.64734,5795,1,,0
44097,-122.32447,47.64737,5795,1,,0
44098,-122.32455,47.6474,5796,1,secondary,0
44099,-122.32459,47.64734,5796,1,,0
44100,-122.32461,47.64731,5796,1,,0
44101,-122.32339,47.64879,5797,1,residential,0
44102,-122.32335,47.64878,5797,2,,0
44103,-122.32335,47.64885,5797,1,,0
44104,-122.32331,47.64883,5797,2,,0
44105,-122.32343,47.64888,5798,1,secondary,0
44106,-122.32347,47.64882,5798,1,,0
44107,-122.32327,47.64895,5799,1,secondary,0
44108,-122.32323,47.64894,5799,2,,0
44109,-122.32323,47.64901,5799,1,,0
44110,-122.32318,47.64899,5799,2,,0
44111,-122.32318,47.64906,5799,1,,0
44112,-122.32314,47.64905,5799,2,,0
44113,-122.32314,47.64912,5799,1,,0
44114,-122.3231,47.6491,5799,2,,0
44115,-122.3231,47.64918,5799,1,,0
44116,-122.32306,47.64916,5799,2,,0
44117,-122.32305,47.64923,5799,1,,0
44118,-122.32301,47.64922,5799,2,,0
44119,-122.32301,47.64929,5799,1,,0
44120,-122.32297,47.64927,5799,2,,0
44121,-122.32297,47.64934,5799,1,,0
44122,-122.32293,47.64933,5799,2,,0
44123,-122.32293,47.6494,5799,1,,0
44124,-122.32288,47.64938,5799,2,,0
44125,-122.32289,47.64945,5799,1,,0
44126,-122.32285,47.64944,5799,2,,0
44127,-122.32295,47.64951,5800,1,secondary,0
44128,-122.32299,47.64946,5800,1,,0
44129,-122.32303,47.6494,5800,1,,0
44130,-122.32307,47.64934,5800,1,,0
44131,-122.32312,47.64929,5800,1,,0
44132,-122.32316,47.64923,5800,1,,0
44133,-122.3232,47.64918,5800,1,,0
44134,-122.32324,47.64912,5800,1,,0
44135,-122.32329,47.64906,5800,1,,0
44136,-122.32333,47.64901,5800,1,,0
44137,-122.32338,47.64895,5800,1,,0
44138,-122.33364,47.66133,5801,1,secondary,0
44139,-122.33355,47.66133,5801,1,,0
44140,-122.3335,47.66133,5801,1,,0
44141,-122.33356,47.6614,5802,1,secondary,0
44142,-122.33356,47.66143,5802,2,,0
44143,-122.33359,47.6614,5802,1,,0
44144,-122.33359,47.66143,5802,2,,0
44145,-122.33544,47.66134,5803,1,secondary,0
44148,-122.3353,47.66134,5803,1,,0
44149,-122.3354,47.66134,5803,1,,0
44150,-122.3353,47.6614,5804,1,secondary,0
44153,-122.33544,47.6614,5804,1,,0
44154,-122.3354,47.6614,5804,1,,0
44155,-122.33527,47.66134,5805,1,secondary,0
44156,-122.33516,47.66134,5805,1,,0
44157,-122.33516,47.6614,5806,1,secondary,0
44158,-122.33527,47.6614,5806,1,,0
44159,-122.33513,47.66134,5807,1,secondary,0
44160,-122.33501,47.66134,5807,1,,0
44161,-122.33501,47.6614,5808,1,secondary,0
44162,-122.33513,47.6614,5808,1,,0
44163,-122.33489,47.66134,5809,1,secondary,0
44166,-122.33478,47.66134,5809,1,,0
44167,-122.33469,47.66134,5809,1,,0
44168,-122.3346,47.66134,5809,1,,0
44169,-122.3345,47.66134,5809,1,,0
44170,-122.33443,47.66134,5809,1,,0
44171,-122.33487,47.66134,5809,1,,0
44172,-122.33443,47.6614,5810,1,secondary,0
44173,-122.33452,47.6614,5810,1,,0
44174,-122.33462,47.6614,5810,1,,0
44175,-122.33471,47.6614,5810,1,,0
44176,-122.3348,47.6614,5810,1,,0
44179,-122.33489,47.6614,5810,1,,0
44180,-122.33487,47.6614,5810,1,,0
44181,-122.33422,47.66134,5811,1,secondary,0
44182,-122.33412,47.66134,5811,1,,0
44183,-122.33403,47.66134,5811,1,,0
44184,-122.33394,47.66134,5811,1,,0
44185,-122.33386,47.66134,5811,1,,0
44186,-122.33386,47.6614,5812,1,secondary,0
44187,-122.33395,47.6614,5812,1,,0
44188,-122.33404,47.6614,5812,1,,0
44189,-122.33414,47.6614,5812,1,,0
44190,-122.33422,47.6614,5812,1,,0
44191,-122.3225,47.6613,5813,1,secondary,0
44192,-122.3225,47.66127,5813,2,,0
44193,-122.32241,47.6613,5813,1,,0
44194,-122.32241,47.66127,5813,2,,0
44195,-122.32232,47.6613,5813,1,,0
44196,-122.32232,47.66127,5813,2,,0
44197,-122.32222,47.6613,5813,1,,0
44198,-122.32222,47.66127,5813,2,,0
44203,-122.32208,47.6613,5813,1,,0
44204,-122.32208,47.66127,5813,2,,0
44205,-122.32199,47.6613,5813,1,,0
44206,-122.32199,47.66126,5813,2,,0
44207,-122.32189,47.66129,5813,1,,0
44208,-122.3219,47.66126,5813,2,,0
44209,-122.32182,47.66129,5813,1,,0
44210,-122.32182,47.66126,5813,2,,0
44211,-122.32217,47.6613,5813,1,,0
44212,-122.32218,47.66127,5813,2,,0
44213,-122.32187,47.66136,5814,1,secondary,0
44214,-122.32187,47.66139,5814,2,,0
44215,-122.32187,47.66142,5814,3,,0
44216,-122.32187,47.66145,5814,4,,0
44217,-122.32197,47.66136,5814,1,,0
44218,-122.32196,47.66139,5814,2,,0
44219,-122.32196,47.66142,5814,3,,0
44220,-122.32196,47.66145,5814,4,,0
44221,-122.32206,47.66136,5814,1,,0
44222,-122.32206,47.66139,5814,2,,0
44223,-122.32206,47.66142,5814,3,,0
44224,-122.32206,47.66145,5814,4,,0
44233,-122.32227,47.66136,5814,1,,0
44234,-122.32226,47.66139,5814,2,,0
44235,-122.32226,47.66143,5814,3,,0
44236,-122.32226,47.66146,5814,4,,0
44237,-122.32236,47.66136,5814,1,,0
44238,-122.32236,47.6614,5814,2,,0
44239,-122.32236,47.66143,5814,3,,0
44240,-122.32236,47.66146,5814,4,,0
44241,-122.32245,47.66136,5814,1,,0
44242,-122.32245,47.6614,5814,2,,0
44243,-122.32244,47.66143,5814,3,,0
44244,-122.32244,47.66146,5814,4,,0
44245,-122.32217,47.66136,5814,1,,0
44246,-122.32217,47.66139,5814,2,,0
44247,-122.32217,47.66142,5814,3,,0
44248,-122.32217,47.66146,5814,4,,0
44249,-122.32285,47.66131,5815,1,secondary,0
44250,-122.32285,47.66128,5815,2,,0
44251,-122.32276,47.66131,5815,1,,0
44252,-122.32276,47.66128,5815,2,,0
44253,-122.32268,47.66131,5815,1,,0
44254,-122.32268,47.66127,5815,2,,0
44255,-122.32267,47.66137,5816,1,secondary,0
44256,-122.32267,47.6614,5816,2,,0
44257,-122.32267,47.66143,5816,3,,0
44258,-122.32267,47.66146,5816,4,,0
44259,-122.32277,47.66137,5816,1,,0
44260,-122.32276,47.6614,5816,2,,0
44261,-122.32276,47.66143,5816,3,,0
44262,-122.32276,47.66146,5816,4,,0
44263,-122.32285,47.66137,5816,1,,0
44264,-122.32285,47.6614,5816,2,,0
44265,-122.32285,47.66143,5816,3,,0
44266,-122.32284,47.66147,5816,4,,0
44267,-122.3007,47.66638,5817,1,secondary,0
44268,-122.30065,47.66638,5817,2,,0
44269,-122.30061,47.66638,5817,3,,0
44270,-122.30056,47.66638,5817,4,,0
44271,-122.30051,47.66638,5817,5,,0
44272,-122.3007,47.66639,5817,1,,0
44273,-122.30065,47.66639,5817,2,,0
44274,-122.30061,47.66639,5817,3,,0
44275,-122.30056,47.66639,5817,4,,0
44276,-122.30051,47.66639,5817,5,,0
44282,-122.3007,47.66648,5818,1,,0
44283,-122.30065,47.66648,5818,2,,0
44284,-122.30061,47.66648,5818,3,,0
44285,-122.30056,47.66648,5818,4,,0
44286,-122.30051,47.66648,5818,5,,0
44287,-122.30097,47.66321,5819,1,,0
44288,-122.30092,47.66321,5819,2,,0
44289,-122.30088,47.66321,5819,3,,0
44290,-122.30083,47.66321,5819,4,,0
44291,-122.30097,47.66323,5819,1,,0
44292,-122.30092,47.66323,5819,2,,0
44293,-122.30088,47.66323,5819,3,,0
44294,-122.30083,47.66323,5819,4,,0
44307,-122.30097,47.6637,5820,1,,0
44308,-122.30092,47.6637,5820,2,,0
44309,-122.30088,47.6637,5820,3,,0
44310,-122.30083,47.6637,5820,4,,0
44311,-122.30097,47.66364,5820,1,,0
44312,-122.30092,47.66364,5820,2,,0
44313,-122.30088,47.66364,5820,3,,0
44314,-122.30083,47.66364,5820,4,,0
44315,-122.30097,47.66336,5821,1,primary,0
44316,-122.30092,47.66336,5821,2,,0
44317,-122.30088,47.66336,5821,3,,0
44318,-122.30083,47.66336,5821,4,,0
44319,-122.30097,47.66338,5821,1,,0
44320,-122.30092,47.66338,5821,2,,0
44321,-122.30088,47.66338,5821,3,,0
44322,-122.30083,47.66338,5821,4,,0
44327,-122.30097,47.66344,5822,1,,0
44328,-122.30092,47.66344,5822,2,,0
44329,-122.30088,47.66344,5822,3,,0
44330,-122.30083,47.66344,5822,4,,0
44331,-122.30097,47.66351,5822,1,,0
44332,-122.30092,47.66351,5822,2,,0
44333,-122.30088,47.66351,5822,3,,0
44334,-122.30083,47.66351,5822,4,,0
44335,-122.30097,47.66357,5822,1,,0
44336,-122.30092,47.66357,5822,2,,0
44337,-122.30088,47.66357,5822,3,,0
44338,-122.30083,47.66357,5822,4,,0
44339,-122.30069,47.6659,5823,1,primary,0
44340,-122.30064,47.6659,5823,2,,0
44341,-122.30059,47.6659,5823,3,,0
44342,-122.30055,47.66589,5823,4,,0
44351,-122.30068,47.66599,5823,1,,0
44352,-122.30064,47.66599,5823,2,,0
44353,-122.30059,47.66599,5823,3,,0
44354,-122.30054,47.66599,5823,4,,0
44355,-122.30069,47.66591,5823,1,,0
44356,-122.30064,47.66591,5823,2,,0
44357,-122.30059,47.66591,5823,3,,0
44358,-122.30055,47.66591,5823,4,,0
44363,-122.30068,47.66651,5824,1,,0
44364,-122.30063,47.66651,5824,2,,0
44365,-122.30058,47.66651,5824,3,,0
44366,-122.30054,47.66651,5824,4,,0
44367,-122.30068,47.66658,5825,1,primary,0
44368,-122.30063,47.66658,5825,2,,0
44369,-122.30058,47.66658,5825,3,,0
44370,-122.30054,47.66658,5825,4,,0
44371,-122.30068,47.66664,5825,1,,0
44372,-122.30063,47.66664,5825,2,,0
44373,-122.30058,47.66664,5825,3,,0
44374,-122.30054,47.66664,5825,4,,0
44375,-122.30071,47.66601,5826,1,service,0
44376,-122.30066,47.66601,5826,2,,0
44377,-122.30061,47.66601,5826,3,,0
44378,-122.30057,47.66601,5826,4,,0
44379,-122.30052,47.66601,5826,5,,0
44380,-122.3007,47.66605,5826,1,,0
44381,-122.30066,47.66605,5826,2,,0
44382,-122.30061,47.66605,5826,3,,0
44383,-122.30057,47.66605,5826,4,,0
44384,-122.30052,47.66605,5826,5,,0
44385,-122.3007,47.66617,5827,1,service,0
44386,-122.30065,47.66617,5827,2,,0
44387,-122.30061,47.66617,5827,3,,0
44388,-122.30056,47.66617,5827,4,,0
44389,-122.30051,47.66617,5827,5,,0
44390,-122.3007,47.66618,5827,1,,0
44391,-122.30065,47.66618,5827,2,,0
44392,-122.30061,47.66618,5827,3,,0
44393,-122.30056,47.66617,5827,4,,0
44394,-122.30051,47.66617,5827,5,,0
44400,-122.3007,47.6662,5828,1,,0
44401,-122.30065,47.6662,5828,2,,0
44402,-122.30061,47.6662,5828,3,,0
44403,-122.30056,47.6662,5828,4,,0
44404,-122.30051,47.6662,5828,5,,0
44409,-122.30051,47.66664,5829,5,,0
44410,-122.3007,47.66667,5829,1,,0
44411,-122.30065,47.66667,5829,2,,0
44412,-122.30061,47.66667,5829,3,,0
44413,-122.30056,47.66667,5829,4,,0
44414,-122.30051,47.66667,5829,5,,0
44415,-122.3007,47.66689,5830,1,service,0
44416,-122.30066,47.66689,5830,2,,0
44417,-122.30061,47.66689,5830,3,,0
44418,-122.30056,47.66689,5830,4,,0
44419,-122.30052,47.66689,5830,5,,0
44420,-122.3007,47.66692,5830,1,,0
44421,-122.30066,47.66692,5830,2,,0
44422,-122.30061,47.66692,5830,3,,0
44423,-122.30056,47.66692,5830,4,,0
44424,-122.30052,47.66692,5830,5,,0
44425,-122.3007,47.66715,5831,1,service,0
44426,-122.30066,47.66715,5831,2,,0
44427,-122.30061,47.66715,5831,3,,0
44428,-122.30056,47.66715,5831,4,,0
44429,-122.30052,47.66715,5831,5,,0
44430,-122.3007,47.66722,5831,1,,0
44431,-122.30066,47.66722,5831,2,,0
44432,-122.30061,47.66722,5831,3,,0
44433,-122.30056,47.66722,5831,4,,0
44434,-122.30052,47.66722,5831,5,,0
44435,-122.30071,47.66728,5831,1,,0
44436,-122.30066,47.66728,5831,2,,0
44437,-122.30061,47.66728,5831,3,,0
44438,-122.30057,47.66728,5831,4,,0
44439,-122.30052,47.66728,5831,5,,0
44450,-122.30071,47.6674,5831,1,,0
44451,-122.30066,47.6674,5831,2,,0
44452,-122.30061,47.6674,5831,3,,0
44453,-122.30057,47.6674,5831,4,,0
44454,-122.30052,47.6674,5831,5,,0
44455,-122.30071,47.66734,5831,1,,0
44456,-122.30066,47.66734,5831,2,,0
44457,-122.30061,47.66734,5831,3,,0
44458,-122.30057,47.66734,5831,4,,0
44459,-122.30052,47.66734,5831,5,,0
44460,-122.30098,47.66192,5832,1,primary,1
44461,-122.30094,47.66192,5832,2,,0
44462,-122.30089,47.66192,5832,3,,0
44463,-122.30084,47.66192,5832,4,,0
44464,-122.3008,47.66192,5832,5,,0
44465,-122.30098,47.66195,5832,1,,0
44466,-122.30094,47.66195,5832,2,,0
44467,-122.30089,47.66195,5832,3,,0
44468,-122.30084,47.66195,5832,4,,0
44469,-122.3008,47.66195,5832,5,,0
44470,-122.30099,47.66222,5833,1,service,0
44471,-122.30094,47.66222,5833,2,,0
44472,-122.30089,47.66222,5833,3,,0
44473,-122.30085,47.66222,5833,4,,0
44474,-122.3008,47.66222,5833,5,,0
44475,-122.30099,47.66228,5833,1,,0
44476,-122.30094,47.66228,5833,2,,0
44477,-122.30089,47.66228,5833,3,,0
44478,-122.30085,47.66228,5833,4,,0
44479,-122.3008,47.66228,5833,5,,0
44480,-122.30099,47.66235,5833,1,,0
44481,-122.30094,47.66235,5833,2,,0
44482,-122.30089,47.66235,5833,3,,0
44483,-122.30085,47.66235,5833,4,,0
44484,-122.3008,47.66235,5833,5,,0
44485,-122.30099,47.66252,5834,1,service,0
44486,-122.30094,47.66253,5834,2,,0
44487,-122.30089,47.66253,5834,3,,0
44488,-122.30085,47.66253,5834,4,,0
44489,-122.3008,47.66253,5834,5,,0
44490,-122.30099,47.66258,5834,1,,0
44491,-122.30094,47.66258,5834,2,,0
44492,-122.3009,47.66258,5834,3,,0
44493,-122.30085,47.66258,5834,4,,0
44494,-122.3008,47.66258,5834,5,,0
44495,-122.30099,47.66275,5835,1,primary,0
44496,-122.30094,47.66275,5835,2,,0
44497,-122.3009,47.66275,5835,3,,0
44498,-122.30085,47.66275,5835,4,,0
44499,-122.3008,47.66275,5835,5,,0
44500,-122.30099,47.66281,5835,1,,0
44501,-122.30094,47.66281,5835,2,,0
44502,-122.3009,47.66281,5835,3,,0
44503,-122.30085,47.66281,5835,4,,0
44504,-122.3008,47.66281,5835,5,,0
44515,-122.30099,47.66292,5835,1,,0
44516,-122.30094,47.66292,5835,2,,0
44517,-122.3009,47.66292,5835,3,,0
44518,-122.30085,47.66292,5835,4,,0
44519,-122.3008,47.66292,5835,5,,0
44520,-122.30099,47.66298,5835,1,,0
44521,-122.30094,47.66298,5835,2,,0
44522,-122.3009,47.66298,5835,3,,0
44523,-122.30085,47.66298,5835,4,,0
44524,-122.3008,47.66298,5835,5,,0
44525,-122.30099,47.66305,5835,1,,0
44526,-122.30094,47.66305,5835,2,,0
44527,-122.3009,47.66305,5835,3,,0
44528,-122.30085,47.66305,5835,4,,0
44529,-122.3008,47.66305,5835,5,,0
44530,-122.30099,47.66311,5835,1,,0
44531,-122.30094,47.66311,5835,2,,0
44532,-122.3009,47.66311,5835,3,,0
44533,-122.30085,47.66311,5835,4,,0
44534,-122.3008,47.66311,5835,5,,0
44535,-122.30099,47.66286,5835,1,,0
44536,-122.30094,47.66286,5835,2,,0
44537,-122.3009,47.66286,5835,3,,0
44538,-122.30085,47.66286,5835,4,,0
44539,-122.3008,47.66286,5835,5,,0
44545,-122.30099,47.66314,5836,1,,0
44546,-122.30095,47.66314,5836,2,,0
44547,-122.3009,47.66314,5836,3,,0
44548,-122.30085,47.66314,5836,4,,0
44549,-122.30081,47.66315,5836,5,,0
44550,-122.32202,47.65055,5837,1,secondary,0
44551,-122.32198,47.65054,5837,2,,0
44552,-122.32198,47.65061,5837,1,,0
44553,-122.32194,47.6506,5837,2,,0
44554,-122.32193,47.65067,5837,1,,0
44555,-122.32189,47.65065,5837,2,,0
44556,-122.32189,47.65072,5837,1,,0
44557,-122.32185,47.65071,5837,2,,0
44558,-122.32185,47.65078,5837,1,,0
44559,-122.32181,47.65076,5837,2,,0
44560,-122.3218,47.65083,5837,1,,0
44561,-122.32176,47.65082,5837,2,,0
44562,-122.3219,47.65084,5838,1,secondary,0
44563,-122.32194,47.65086,5838,2,,0
44564,-122.32198,47.65087,5838,3,,0
44565,-122.32194,47.65079,5838,1,,0
44566,-122.32198,47.6508,5838,2,,0
44567,-122.32203,47.65082,5838,3,,0
44568,-122.32199,47.65073,5838,1,,0
44569,-122.32203,47.65075,5838,2,,0
44570,-122.32207,47.65076,5838,3,,0
44571,-122.32203,47.65068,5838,1,,0
44572,-122.32207,47.65069,5838,2,,0
44573,-122.32211,47.65071,5838,3,,0
44574,-122.32209,47.6506,5838,1,,0
44575,-122.32213,47.65061,5838,2,,0
44576,-122.32217,47.65063,5838,3,,0
44577,-122.31362,47.66019,5839,1,service,0
44578,-122.31366,47.66019,5839,1,,0
44579,-122.31362,47.66012,5840,1,service,0
44580,-122.31362,47.66012,5840,1,,0
44581,-122.31284,47.65762,5841,1,service,0
44582,-122.31293,47.65762,5841,1,,0
44583,-122.31302,47.65762,5841,1,,0
44584,-122.31303,47.65756,5842,1,service,0
44585,-122.31293,47.65756,5842,1,,0
44586,-122.31284,47.65755,5842,1,,0
44587,-122.31314,47.65762,5843,1,service,0
44588,-122.31322,47.65762,5843,1,,0
44589,-122.31323,47.65756,5844,1,tertiary,0
44590,-122.31315,47.65756,5844,1,,0
44592,-122.32509,47.66101,5845,2,,0
44593,-122.32514,47.66104,5845,1,,0
44594,-122.32509,47.66104,5845,2,,0
44595,-122.32514,47.66116,5846,1,service,0
44596,-122.32509,47.66116,5846,2,,0
44597,-122.32514,47.66124,5846,1,,0
44598,-122.32509,47.66124,5846,2,,0
44599,-122.33756,47.66134,5847,1,secondary,0
44600,-122.33748,47.66134,5847,1,,0
44601,-122.33748,47.6614,5848,1,secondary,0
44602,-122.33756,47.6614,5848,1,,0
44603,-122.32554,47.66132,5849,1,secondary,0
44604,-122.32554,47.66129,5849,2,,0
44609,-122.32532,47.66132,5849,1,,0
44610,-122.32532,47.66129,5849,2,,0
44611,-122.32528,47.66132,5849,1,,0
44612,-122.32528,47.66129,5849,2,,0
44613,-122.32542,47.66132,5849,1,,0
44614,-122.32542,47.66129,5849,2,,0
44615,-122.32528,47.66138,5850,1,secondary,0
44616,-122.32527,47.66142,5850,2,,0
44617,-122.32537,47.66138,5850,1,,0
44618,-122.32537,47.66142,5850,2,,0
44623,-122.32554,47.66138,5850,1,,0
44624,-122.32554,47.66142,5850,2,,0
44625,-122.32542,47.66138,5850,1,,0
44626,-122.32542,47.66142,5850,2,,0
44627,-122.3251,47.66132,5851,1,secondary,0
44628,-122.32501,47.66132,5851,1,,0
44629,-122.32494,47.66132,5851,1,,0
44630,-122.32494,47.66138,5852,1,secondary,0
44631,-122.32494,47.66142,5852,2,,0
44632,-122.32503,47.66138,5852,1,,0
44633,-122.32503,47.66142,5852,2,,0
44634,-122.3251,47.66138,5852,1,,0
44635,-122.3251,47.66142,5852,2,,0
44636,-122.3121,47.65382,5853,1,secondary,0
44637,-122.31203,47.65382,5853,1,,0
44638,-122.31203,47.65388,5854,1,service,0
44639,-122.31209,47.65389,5854,1,,0
44640,-122.31191,47.65382,5855,1,service,0
44641,-122.31182,47.65382,5855,1,,0
44642,-122.3117,47.65382,5855,1,,0
44643,-122.3117,47.65388,5856,1,service,1
44644,-122.31179,47.65388,5856,1,,0
44645,-122.31191,47.65388,5856,1,,0
44647,-122.30954,47.65371,5857,1,,0
44653,-122.30966,47.65384,5858,1,,0
44654,-122.3097,47.6539,5858,1,,0
44655,-122.30974,47.65395,5858,1,,0
44656,-122.30976,47.65398,5858,1,,0
44657,-122.30958,47.65374,5858,1,,0
44658,-122.30962,47.65378,5858,1,,0
44659,-122.30991,47.65407,5859,1,service,0
44662,-122.31002,47.65408,5859,1,,0
44663,-122.31011,47.65408,5859,1,,0
44664,-122.3102,47.65408,5859,1,,0
44665,-122.31031,47.65408,5859,1,,0
44666,-122.30992,47.65408,5859,1,,0
44668,-122.3104,47.65408,5860,1,,0
44669,-122.30516,47.65165,5861,1,unclassified,0
44670,-122.30514,47.65167,5861,1,,0
44671,-122.30523,47.6517,5862,1,service,0
44672,-122.30524,47.65168,5862,1,,0
44673,-122.30509,47.65174,5863,1,service,0
44674,-122.30506,47.65176,5863,1,,0
44675,-122.30513,47.65181,5864,1,service,0
44676,-122.30518,47.65177,5864,1,,0
44677,-122.30498,47.65182,5865,1,service,0
44680,-122.30494,47.6519,5865,1,,0
44681,-122.30495,47.65184,5865,1,,0
44682,-122.30504,47.65191,5866,1,service,0
44683,-122.30504,47.65186,5866,1,,0
44684,-122.30489,47.65197,5867,1,service,0
44685,-122.30481,47.65202,5867,1,,0
44686,-122.30488,47.65207,5868,1,service,1
44687,-122.30494,47.65202,5868,1,,0
44688,-122.305,47.65198,5868,1,,0
44689,-122.30401,47.65443,5869,1,service,0
44690,-122.30394,47.65443,5869,1,,0
44691,-122.30393,47.65449,5870,1,service,0
44692,-122.30399,47.6545,5870,1,,0
44693,-122.30382,47.65443,5871,1,service,0
44694,-122.30375,47.65443,5871,1,,0
44695,-122.30375,47.65449,5872,1,service,0
44696,-122.30382,47.65449,5872,1,,0
44697,-122.30361,47.65443,5873,1,service,0
44698,-122.30353,47.65446,5873,1,,0
44699,-122.30348,47.65448,5873,1,,0
44700,-122.30353,47.65454,5874,1,,0
44701,-122.30361,47.65451,5874,1,,0
44702,-122.30366,47.65449,5874,1,,0
44703,-122.30337,47.6546,5875,1,,0
44708,-122.30334,47.65473,5875,1,,0
44709,-122.3033,47.65479,5875,1,,0
44712,-122.30331,47.65491,5875,1,,0
44713,-122.30335,47.65497,5875,1,,0
44714,-122.30337,47.65499,5875,1,,0
44715,-122.30337,47.6546,5875,1,,0
44716,-122.30337,47.65467,5875,1,,0
44717,-122.30327,47.65485,5875,1,,0
44718,-122.30345,47.65497,5876,1,service,0
44719,-122.30341,47.65491,5876,1,,0
44722,-122.3034,47.65479,5876,1,,0
44723,-122.30344,47.65473,5876,1,,0
44726,-122.30346,47.65463,5876,1,,0
44727,-122.30337,47.65485,5876,1,,0
44728,-122.30346,47.65469,5876,1,,0
44729,-122.30819,47.65161,5877,1,service,0
44732,-122.30825,47.65152,5877,1,,0
44733,-122.30821,47.65156,5877,1,,0
44734,-122.30812,47.65153,5878,1,service,0
44737,-122.30812,47.65154,5878,1,,0
44738,-122.30812,47.65153,5878,1,,0
44740,-122.30907,47.65306,5879,1,,0
44741,-122.30911,47.65311,5879,1,,0
44742,-122.30914,47.65317,5879,1,,0
44743,-122.30918,47.65323,5879,1,,0
44744,-122.30922,47.65329,5879,1,,0
44745,-122.30926,47.65335,5879,1,,0
44747,-122.3093,47.65341,5880,1,,0
44748,-122.30934,47.65346,5880,1,,0
44750,-122.30938,47.65352,5881,1,,0
44751,-122.30941,47.65358,5881,1,,0
44752,-122.30946,47.65365,5881,1,,0
44753,-122.30976,47.65259,5882,1,tertiary,0
44756,-122.30992,47.6527,5882,1,,0
44757,-122.30986,47.65266,5882,1,,0
44758,-122.30999,47.65266,5883,1,tertiary,0
44761,-122.30983,47.65255,5883,1,,0
44762,-122.30993,47.65261,5883,1,,0
44763,-122.31007,47.65281,5884,1,tertiary,0
44764,-122.31013,47.65285,5884,1,,0
44767,-122.31025,47.65295,5884,1,,0
44768,-122.31018,47.65288,5884,1,,0
44769,-122.31033,47.65291,5885,1,tertiary,0
44772,-122.31018,47.6528,5885,1,,0
44773,-122.31013,47.65276,5885,1,,0
44774,-122.31025,47.65284,5885,1,,0
44775,-122.31031,47.65301,5886,1,tertiary,0
44776,-122.31033,47.65304,5886,1,,0
44777,-122.31042,47.65302,5887,1,tertiary,0
44778,-122.3104,47.65299,5887,1,,0
44779,-122.31037,47.65312,5888,1,tertiary,0
44780,-122.31038,47.65317,5888,1,,0
44781,-122.31047,47.65316,5889,1,tertiary,0
44782,-122.31046,47.6531,5889,1,,0
44784,-122.31841,47.65533,5890,1,,0
44785,-122.31844,47.65528,5890,1,,0
44786,-122.31848,47.65522,5890,1,,0
44787,-122.31852,47.65514,5890,1,,0
44788,-122.31964,47.65074,5891,1,service,0
44795,-122.3197,47.65092,5891,1,,0
44796,-122.31964,47.65074,5891,1,,0
44797,-122.3196,47.65079,5891,1,,0
44798,-122.31963,47.65086,5891,1,,0
44799,-122.31977,47.65089,5892,1,service,0
44802,-122.3197,47.6508,5892,1,,0
44803,-122.31972,47.65083,5892,1,,0
44804,-122.31301,47.65934,5893,1,service,0
44805,-122.31291,47.65934,5893,1,,0
44806,-122.31282,47.65934,5893,1,,0
44807,-122.31272,47.65934,5893,1,,0
44808,-122.31271,47.6594,5894,1,service,0
44809,-122.31281,47.6594,5894,1,,0
44810,-122.3129,47.6594,5894,1,,0
44811,-122.31301,47.65941,5894,1,,0
44813,-122.31275,47.65707,5895,1,,0
44814,-122.31285,47.65707,5895,1,,0
44815,-122.31294,47.65707,5895,1,,0
44816,-122.31303,47.65707,5895,1,,0
44817,-122.31315,47.65707,5895,1,,0
44819,-122.31324,47.65707,5896,1,,0
44820,-122.30498,47.65874,5897,1,service,0
44821,-122.30489,47.65873,5897,1,,0
44822,-122.30483,47.65872,5897,1,,0
44823,-122.30482,47.65879,5898,1,service,0
44824,-122.30491,47.6588,5898,1,,0
44825,-122.30497,47.65881,5898,1,,0
44826,-122.30504,47.65886,5899,1,service,0
44839,-122.30548,47.65909,5899,1,,0
44840,-122.30504,47.65887,5899,1,,0
44841,-122.30506,47.65894,5899,1,,0
44842,-122.3051,47.65899,5899,1,,0
44843,-122.30515,47.65903,5899,1,,0
44844,-122.30524,47.65907,5899,1,,0
44845,-122.30536,47.65909,5899,1,,0
